id,Age
16998,10.0
16999,10.0
17000,5.0
17001,12.0
17002,10.0
17003,12.0
17004,5.0
17005,10.0
17006,11.0
17007,11.0
17008,9.0
17009,13.0
17010,9.0
17011,10.0
17012,10.0
17013,11.0
17014,10.0
17015,11.0
17016,11.0
17017,11.0
17018,6.0
17019,7.0
17020,9.0
17021,10.0
17022,12.0
17023,8.0
17024,10.0
17025,13.0
17026,11.0
17027,13.0
17028,9.0
17029,9.0
17030,10.0
17031,11.0
17032,11.0
17033,12.0
17034,10.0
17035,16.0
17036,10.0
17037,11.0
17038,12.0
17039,14.0
17040,7.0
17041,8.0
17042,11.0
17043,10.0
17044,12.0
17045,12.0
17046,6.0
17047,10.0
17048,7.0
17049,11.0
17050,7.0
17051,5.0
17052,9.0
17053,9.0
17054,10.0
17055,11.0
17056,9.0
17057,9.0
17058,8.0
17059,8.0
17060,7.0
17061,13.0
17062,9.0
17063,12.0
17064,7.0
17065,8.0
17066,10.0
17067,15.0
17068,9.0
17069,8.0
17070,14.0
17071,12.0
17072,11.0
17073,10.0
17074,7.0
17075,7.0
17076,8.0
17077,11.0
17078,13.0
17079,10.0
17080,7.0
17081,9.0
17082,11.0
17083,16.0
17084,9.0
17085,12.0
17086,7.0
17087,8.0
17088,8.0
17089,12.0
17090,8.0
17091,10.0
17092,13.0
17093,8.0
17094,8.0
17095,7.0
17096,7.0
17097,8.0
17098,15.0
17099,8.0
17100,10.0
17101,5.0
17102,5.0
17103,10.0
17104,6.0
17105,9.0
17106,11.0
17107,15.0
17108,7.0
17109,10.0
17110,13.0
17111,12.0
17112,10.0
17113,13.0
17114,9.0
17115,16.0
17116,7.0
17117,10.0
17118,11.0
17119,11.0
17120,8.0
17121,9.0
17122,14.0
17123,9.0
17124,5.0
17125,9.0
17126,11.0
17127,7.0
17128,4.0
17129,9.0
17130,9.0
17131,10.0
17132,12.0
17133,11.0
17134,7.0
17135,7.0
17136,11.0
17137,10.0
17138,6.0
17139,9.0
17140,9.0
17141,10.0
17142,6.0
17143,11.0
17144,8.0
17145,10.0
17146,5.0
17147,14.0
17148,11.0
17149,10.0
17150,7.0
17151,10.0
17152,8.0
17153,11.0
17154,8.0
17155,9.0
17156,12.0
17157,9.0
17158,9.0
17159,11.0
17160,10.0
17161,10.0
17162,10.0
17163,7.0
17164,6.0
17165,10.0
17166,8.0
17167,6.0
17168,11.0
17169,10.0
17170,11.0
17171,9.0
17172,9.0
17173,7.0
17174,10.0
17175,11.0
17176,11.0
17177,7.0
17178,6.0
17179,9.0
17180,10.0
17181,10.0
17182,14.0
17183,8.0
17184,12.0
17185,10.0
17186,5.0
17187,6.0
17188,9.0
17189,10.0
17190,9.0
17191,5.0
17192,12.0
17193,9.0
17194,7.0
17195,10.0
17196,12.0
17197,13.0
17198,6.0
17199,6.0
17200,6.0
17201,17.0
17202,13.0
17203,10.0
17204,9.0
17205,7.0
17206,6.0
17207,10.0
17208,12.0
17209,7.0
17210,11.0
17211,6.0
17212,7.0
17213,11.0
17214,7.0
17215,8.0
17216,7.0
17217,12.0
17218,11.0
17219,15.0
17220,7.0
17221,6.0
17222,10.0
17223,10.0
17224,11.0
17225,13.0
17226,4.0
17227,12.0
17228,10.0
17229,8.0
17230,8.0
17231,6.0
17232,16.0
17233,6.0
17234,7.0
17235,7.0
17236,10.0
17237,10.0
17238,5.0
17239,11.0
17240,12.0
17241,10.0
17242,10.0
17243,7.0
17244,17.0
17245,10.0
17246,11.0
17247,14.0
17248,10.0
17249,9.0
17250,9.0
17251,12.0
17252,10.0
17253,12.0
17254,7.0
17255,10.0
17256,8.0
17257,9.0
17258,12.0
17259,11.0
17260,9.0
17261,14.0
17262,9.0
17263,12.0
17264,9.0
17265,12.0
17266,7.0
17267,7.0
17268,8.0
17269,7.0
17270,10.0
17271,11.0
17272,9.0
17273,10.0
17274,11.0
17275,9.0
17276,10.0
17277,11.0
17278,10.0
17279,16.0
17280,11.0
17281,9.0
17282,9.0
17283,11.0
17284,10.0
17285,8.0
17286,8.0
17287,10.0
17288,7.0
17289,8.0
17290,11.0
17291,7.0
17292,11.0
17293,10.0
17294,8.0
17295,13.0
17296,9.0
17297,12.0
17298,10.0
17299,10.0
17300,15.0
17301,7.0
17302,7.0
17303,11.0
17304,8.0
17305,11.0
17306,11.0
17307,9.0
17308,7.0
17309,7.0
17310,11.0
17311,6.0
17312,9.0
17313,6.0
17314,7.0
17315,8.0
17316,7.0
17317,4.0
17318,9.0
17319,11.0
17320,10.0
17321,19.0
17322,10.0
17323,14.0
17324,8.0
17325,14.0
17326,14.0
17327,11.0
17328,15.0
17329,8.0
17330,10.0
17331,10.0
17332,8.0
17333,9.0
17334,10.0
17335,8.0
17336,12.0
17337,8.0
17338,10.0
17339,11.0
17340,7.0
17341,9.0
17342,14.0
17343,8.0
17344,11.0
17345,10.0
17346,13.0
17347,10.0
17348,9.0
17349,11.0
17350,10.0
17351,10.0
17352,10.0
17353,11.0
17354,10.0
17355,11.0
17356,10.0
17357,9.0
17358,10.0
17359,13.0
17360,11.0
17361,10.0
17362,12.0
17363,15.0
17364,9.0
17365,8.0
17366,9.0
17367,9.0
17368,5.0
17369,10.0
17370,10.0
17371,10.0
17372,8.0
17373,8.0
17374,8.0
17375,10.0
17376,6.0
17377,9.0
17378,13.0
17379,7.0
17380,11.0
17381,7.0
17382,7.0
17383,6.0
17384,10.0
17385,13.0
17386,10.0
17387,10.0
17388,9.0
17389,11.0
17390,13.0
17391,8.0
17392,8.0
17393,11.0
17394,9.0
17395,6.0
17396,11.0
17397,11.0
17398,5.0
17399,10.0
17400,10.0
17401,9.0
17402,7.0
17403,15.0
17404,10.0
17405,11.0
17406,7.0
17407,11.0
17408,11.0
17409,9.0
17410,7.0
17411,11.0
17412,11.0
17413,14.0
17414,11.0
17415,9.0
17416,8.0
17417,6.0
17418,10.0
17419,5.0
17420,7.0
17421,9.0
17422,15.0
17423,10.0
17424,8.0
17425,12.0
17426,10.0
17427,7.0
17428,6.0
17429,11.0
17430,10.0
17431,12.0
17432,14.0
17433,8.0
17434,11.0
17435,7.0
17436,7.0
17437,10.0
17438,8.0
17439,11.0
17440,7.0
17441,9.0
17442,14.0
17443,9.0
17444,10.0
17445,9.0
17446,4.0
17447,14.0
17448,9.0
17449,9.0
17450,10.0
17451,7.0
17452,14.0
17453,7.0
17454,10.0
17455,10.0
17456,11.0
17457,9.0
17458,10.0
17459,9.0
17460,15.0
17461,11.0
17462,6.0
17463,9.0
17464,10.0
17465,11.0
17466,10.0
17467,6.0
17468,9.0
17469,11.0
17470,9.0
17471,9.0
17472,8.0
17473,8.0
17474,10.0
17475,13.0
17476,8.0
17477,7.0
17478,9.0
17479,8.0
17480,11.0
17481,10.0
17482,13.0
17483,11.0
17484,9.0
17485,11.0
17486,10.0
17487,6.0
17488,8.0
17489,8.0
17490,10.0
17491,13.0
17492,5.0
17493,8.0
17494,9.0
17495,9.0
17496,12.0
17497,5.0
17498,11.0
17499,9.0
17500,11.0
17501,4.0
17502,10.0
17503,12.0
17504,10.0
17505,7.0
17506,6.0
17507,7.0
17508,14.0
17509,10.0
17510,8.0
17511,7.0
17512,9.0
17513,13.0
17514,13.0
17515,7.0
17516,9.0
17517,13.0
17518,10.0
17519,7.0
17520,11.0
17521,11.0
17522,7.0
17523,14.0
17524,8.0
17525,11.0
17526,7.0
17527,13.0
17528,10.0
17529,8.0
17530,10.0
17531,10.0
17532,11.0
17533,9.0
17534,8.0
17535,10.0
17536,10.0
17537,8.0
17538,7.0
17539,8.0
17540,11.0
17541,7.0
17542,9.0
17543,10.0
17544,6.0
17545,12.0
17546,7.0
17547,7.0
17548,9.0
17549,9.0
17550,10.0
17551,10.0
17552,10.0
17553,11.0
17554,15.0
17555,8.0
17556,7.0
17557,10.0
17558,9.0
17559,10.0
17560,15.0
17561,10.0
17562,9.0
17563,14.0
17564,10.0
17565,6.0
17566,8.0
17567,11.0
17568,11.0
17569,14.0
17570,10.0
17571,10.0
17572,9.0
17573,8.0
17574,12.0
17575,10.0
17576,10.0
17577,12.0
17578,10.0
17579,10.0
17580,17.0
17581,9.0
17582,9.0
17583,9.0
17584,13.0
17585,10.0
17586,12.0
17587,10.0
17588,10.0
17589,9.0
17590,12.0
17591,10.0
17592,8.0
17593,11.0
17594,15.0
17595,9.0
17596,10.0
17597,8.0
17598,9.0
17599,13.0
17600,10.0
17601,11.0
17602,12.0
17603,10.0
17604,9.0
17605,14.0
17606,10.0
17607,8.0
17608,7.0
17609,12.0
17610,7.0
17611,7.0
17612,10.0
17613,10.0
17614,9.0
17615,9.0
17616,11.0
17617,8.0
17618,10.0
17619,7.0
17620,12.0
17621,12.0
17622,9.0
17623,6.0
17624,11.0
17625,12.0
17626,10.0
17627,8.0
17628,5.0
17629,10.0
17630,9.0
17631,10.0
17632,10.0
17633,11.0
17634,8.0
17635,9.0
17636,10.0
17637,10.0
17638,10.0
17639,13.0
17640,11.0
17641,11.0
17642,11.0
17643,12.0
17644,10.0
17645,5.0
17646,8.0
17647,10.0
17648,10.0
17649,10.0
17650,14.0
17651,4.0
17652,8.0
17653,10.0
17654,7.0
17655,10.0
17656,8.0
17657,16.0
17658,6.0
17659,11.0
17660,12.0
17661,6.0
17662,11.0
17663,10.0
17664,9.0
17665,7.0
17666,5.0
17667,14.0
17668,12.0
17669,11.0
17670,8.0
17671,8.0
17672,14.0
17673,14.0
17674,10.0
17675,11.0
17676,11.0
17677,10.0
17678,11.0
17679,7.0
17680,10.0
17681,10.0
17682,10.0
17683,7.0
17684,9.0
17685,9.0
17686,7.0
17687,8.0
17688,10.0
17689,8.0
17690,9.0
17691,10.0
17692,11.0
17693,7.0
17694,11.0
17695,10.0
17696,5.0
17697,9.0
17698,7.0
17699,6.0
17700,9.0
17701,10.0
17702,10.0
17703,11.0
17704,12.0
17705,9.0
17706,8.0
17707,9.0
17708,9.0
17709,5.0
17710,12.0
17711,14.0
17712,9.0
17713,7.0
17714,9.0
17715,12.0
17716,7.0
17717,7.0
17718,11.0
17719,12.0
17720,12.0
17721,9.0
17722,5.0
17723,7.0
17724,9.0
17725,10.0
17726,8.0
17727,9.0
17728,13.0
17729,7.0
17730,8.0
17731,10.0
17732,10.0
17733,13.0
17734,10.0
17735,10.0
17736,9.0
17737,13.0
17738,10.0
17739,8.0
17740,7.0
17741,11.0
17742,12.0
17743,7.0
17744,11.0
17745,4.0
17746,14.0
17747,13.0
17748,9.0
17749,9.0
17750,9.0
17751,10.0
17752,5.0
17753,8.0
17754,10.0
17755,8.0
17756,7.0
17757,7.0
17758,11.0
17759,18.0
17760,10.0
17761,13.0
17762,10.0
17763,11.0
17764,14.0
17765,6.0
17766,14.0
17767,11.0
17768,7.0
17769,7.0
17770,10.0
17771,8.0
17772,11.0
17773,12.0
17774,9.0
17775,6.0
17776,10.0
17777,9.0
17778,12.0
17779,6.0
17780,9.0
17781,10.0
17782,10.0
17783,6.0
17784,11.0
17785,10.0
17786,13.0
17787,6.0
17788,13.0
17789,13.0
17790,12.0
17791,7.0
17792,6.0
17793,7.0
17794,8.0
17795,8.0
17796,8.0
17797,11.0
17798,5.0
17799,6.0
17800,10.0
17801,8.0
17802,7.0
17803,9.0
17804,9.0
17805,11.0
17806,10.0
17807,8.0
17808,11.0
17809,12.0
17810,9.0
17811,13.0
17812,11.0
17813,9.0
17814,17.0
17815,14.0
17816,13.0
17817,8.0
17818,7.0
17819,13.0
17820,9.0
17821,7.0
17822,9.0
17823,7.0
17824,10.0
17825,11.0
17826,6.0
17827,8.0
17828,10.0
17829,10.0
17830,11.0
17831,10.0
17832,8.0
17833,12.0
17834,16.0
17835,10.0
17836,10.0
17837,8.0
17838,7.0
17839,5.0
17840,10.0
17841,6.0
17842,7.0
17843,9.0
17844,7.0
17845,12.0
17846,10.0
17847,8.0
17848,10.0
17849,9.0
17850,12.0
17851,11.0
17852,12.0
17853,10.0
17854,5.0
17855,9.0
17856,5.0
17857,11.0
17858,9.0
17859,9.0
17860,12.0
17861,11.0
17862,11.0
17863,10.0
17864,9.0
17865,6.0
17866,6.0
17867,7.0
17868,7.0
17869,9.0
17870,8.0
17871,9.0
17872,9.0
17873,7.0
17874,13.0
17875,10.0
17876,9.0
17877,8.0
17878,8.0
17879,11.0
17880,7.0
17881,5.0
17882,12.0
17883,10.0
17884,7.0
17885,11.0
17886,10.0
17887,10.0
17888,10.0
17889,10.0
17890,8.0
17891,10.0
17892,11.0
17893,6.0
17894,9.0
17895,9.0
17896,14.0
17897,8.0
17898,7.0
17899,8.0
17900,7.0
17901,7.0
17902,10.0
17903,6.0
17904,7.0
17905,6.0
17906,12.0
17907,14.0
17908,11.0
17909,11.0
17910,8.0
17911,8.0
17912,6.0
17913,6.0
17914,7.0
17915,11.0
17916,7.0
17917,13.0
17918,13.0
17919,9.0
17920,12.0
17921,10.0
17922,8.0
17923,10.0
17924,9.0
17925,13.0
17926,10.0
17927,14.0
17928,6.0
17929,7.0
17930,10.0
17931,12.0
17932,12.0
17933,11.0
17934,9.0
17935,13.0
17936,12.0
17937,9.0
17938,11.0
17939,10.0
17940,5.0
17941,9.0
17942,9.0
17943,9.0
17944,9.0
17945,10.0
17946,9.0
17947,9.0
17948,7.0
17949,9.0
17950,9.0
17951,10.0
17952,7.0
17953,8.0
17954,9.0
17955,13.0
17956,9.0
17957,10.0
17958,7.0
17959,8.0
17960,10.0
17961,15.0
17962,15.0
17963,10.0
17964,6.0
17965,10.0
17966,11.0
17967,9.0
17968,9.0
17969,8.0
17970,8.0
17971,8.0
17972,10.0
17973,7.0
17974,11.0
17975,11.0
17976,7.0
17977,9.0
17978,13.0
17979,10.0
17980,12.0
17981,8.0
17982,6.0
17983,9.0
17984,11.0
17985,12.0
17986,5.0
17987,9.0
17988,9.0
17989,9.0
17990,8.0
17991,11.0
17992,11.0
17993,10.0
17994,8.0
17995,11.0
17996,11.0
17997,12.0
17998,10.0
17999,10.0
18000,11.0
18001,5.0
18002,7.0
18003,12.0
18004,18.0
18005,10.0
18006,9.0
18007,11.0
18008,8.0
18009,9.0
18010,12.0
18011,17.0
18012,9.0
18013,10.0
18014,7.0
18015,10.0
18016,9.0
18017,10.0
18018,10.0
18019,8.0
18020,10.0
18021,17.0
18022,10.0
18023,8.0
18024,6.0
18025,9.0
18026,11.0
18027,12.0
18028,11.0
18029,10.0
18030,10.0
18031,12.0
18032,10.0
18033,11.0
18034,10.0
18035,12.0
18036,14.0
18037,9.0
18038,6.0
18039,8.0
18040,4.0
18041,11.0
18042,6.0
18043,9.0
18044,12.0
18045,11.0
18046,9.0
18047,9.0
18048,7.0
18049,7.0
18050,8.0
18051,9.0
18052,7.0
18053,10.0
18054,15.0
18055,11.0
18056,8.0
18057,5.0
18058,11.0
18059,10.0
18060,9.0
18061,4.0
18062,10.0
18063,10.0
18064,7.0
18065,7.0
18066,7.0
18067,10.0
18068,11.0
18069,6.0
18070,10.0
18071,11.0
18072,6.0
18073,9.0
18074,11.0
18075,11.0
18076,10.0
18077,13.0
18078,9.0
18079,11.0
18080,13.0
18081,8.0
18082,18.0
18083,12.0
18084,5.0
18085,8.0
18086,12.0
18087,7.0
18088,11.0
18089,9.0
18090,10.0
18091,10.0
18092,14.0
18093,9.0
18094,5.0
18095,8.0
18096,9.0
18097,6.0
18098,10.0
18099,11.0
18100,10.0
18101,15.0
18102,9.0
18103,8.0
18104,10.0
18105,10.0
18106,12.0
18107,8.0
18108,10.0
18109,13.0
18110,17.0
18111,10.0
18112,7.0
18113,13.0
18114,11.0
18115,7.0
18116,9.0
18117,5.0
18118,9.0
18119,11.0
18120,10.0
18121,15.0
18122,7.0
18123,10.0
18124,8.0
18125,12.0
18126,11.0
18127,14.0
18128,15.0
18129,6.0
18130,10.0
18131,9.0
18132,9.0
18133,11.0
18134,10.0
18135,15.0
18136,6.0
18137,10.0
18138,12.0
18139,11.0
18140,10.0
18141,8.0
18142,10.0
18143,10.0
18144,10.0
18145,12.0
18146,11.0
18147,9.0
18148,8.0
18149,7.0
18150,8.0
18151,7.0
18152,8.0
18153,10.0
18154,13.0
18155,12.0
18156,14.0
18157,9.0
18158,12.0
18159,10.0
18160,8.0
18161,10.0
18162,8.0
18163,10.0
18164,8.0
18165,11.0
18166,8.0
18167,10.0
18168,11.0
18169,12.0
18170,6.0
18171,10.0
18172,10.0
18173,7.0
18174,7.0
18175,8.0
18176,9.0
18177,10.0
18178,9.0
18179,6.0
18180,11.0
18181,10.0
18182,10.0
18183,10.0
18184,11.0
18185,13.0
18186,13.0
18187,13.0
18188,6.0
18189,6.0
18190,8.0
18191,9.0
18192,11.0
18193,6.0
18194,10.0
18195,11.0
18196,11.0
18197,8.0
18198,9.0
18199,7.0
18200,11.0
18201,7.0
18202,9.0
18203,12.0
18204,9.0
18205,17.0
18206,4.0
18207,10.0
18208,8.0
18209,9.0
18210,11.0
18211,8.0
18212,15.0
18213,12.0
18214,10.0
18215,10.0
18216,8.0
18217,11.0
18218,9.0
18219,11.0
18220,10.0
18221,8.0
18222,9.0
18223,15.0
18224,6.0
18225,9.0
18226,7.0
18227,11.0
18228,15.0
18229,7.0
18230,4.0
18231,6.0
18232,8.0
18233,12.0
18234,5.0
18235,7.0
18236,7.0
18237,8.0
18238,10.0
18239,9.0
18240,14.0
18241,9.0
18242,11.0
18243,10.0
18244,7.0
18245,6.0
18246,10.0
18247,11.0
18248,9.0
18249,7.0
18250,7.0
18251,7.0
18252,9.0
18253,10.0
18254,7.0
18255,8.0
18256,7.0
18257,7.0
18258,7.0
18259,12.0
18260,9.0
18261,10.0
18262,7.0
18263,11.0
18264,5.0
18265,9.0
18266,7.0
18267,12.0
18268,6.0
18269,9.0
18270,10.0
18271,9.0
18272,11.0
18273,11.0
18274,7.0
18275,11.0
18276,10.0
18277,9.0
18278,8.0
18279,9.0
18280,10.0
18281,8.0
18282,10.0
18283,16.0
18284,11.0
18285,9.0
18286,11.0
18287,9.0
18288,7.0
18289,8.0
18290,10.0
18291,13.0
18292,11.0
18293,9.0
18294,10.0
18295,12.0
18296,10.0
18297,9.0
18298,10.0
18299,13.0
18300,9.0
18301,11.0
18302,13.0
18303,6.0
18304,6.0
18305,14.0
18306,8.0
18307,8.0
18308,9.0
18309,6.0
18310,7.0
18311,10.0
18312,12.0
18313,7.0
18314,8.0
18315,13.0
18316,8.0
18317,7.0
18318,13.0
18319,5.0
18320,8.0
18321,11.0
18322,11.0
18323,10.0
18324,11.0
18325,7.0
18326,11.0
18327,16.0
18328,9.0
18329,9.0
18330,6.0
18331,7.0
18332,13.0
18333,13.0
18334,13.0
18335,9.0
18336,10.0
18337,11.0
18338,7.0
18339,11.0
18340,10.0
18341,8.0
18342,10.0
18343,9.0
18344,8.0
18345,11.0
18346,13.0
18347,5.0
18348,13.0
18349,9.0
18350,10.0
18351,9.0
18352,8.0
18353,11.0
18354,7.0
18355,9.0
18356,9.0
18357,14.0
18358,6.0
18359,10.0
18360,9.0
18361,17.0
18362,6.0
18363,6.0
18364,10.0
18365,8.0
18366,10.0
18367,14.0
18368,5.0
18369,5.0
18370,10.0
18371,8.0
18372,11.0
18373,8.0
18374,7.0
18375,11.0
18376,12.0
18377,10.0
18378,7.0
18379,12.0
18380,10.0
18381,10.0
18382,6.0
18383,11.0
18384,8.0
18385,13.0
18386,7.0
18387,15.0
18388,9.0
18389,12.0
18390,7.0
18391,11.0
18392,10.0
18393,13.0
18394,9.0
18395,8.0
18396,10.0
18397,11.0
18398,8.0
18399,11.0
18400,8.0
18401,11.0
18402,8.0
18403,10.0
18404,13.0
18405,11.0
18406,9.0
18407,11.0
18408,6.0
18409,11.0
18410,7.0
18411,12.0
18412,11.0
18413,11.0
18414,7.0
18415,8.0
18416,8.0
18417,9.0
18418,9.0
18419,9.0
18420,7.0
18421,6.0
18422,9.0
18423,6.0
18424,10.0
18425,16.0
18426,7.0
18427,10.0
18428,10.0
18429,7.0
18430,7.0
18431,11.0
18432,10.0
18433,10.0
18434,11.0
18435,10.0
18436,5.0
18437,13.0
18438,10.0
18439,9.0
18440,8.0
18441,11.0
18442,10.0
18443,10.0
18444,11.0
18445,11.0
18446,6.0
18447,9.0
18448,12.0
18449,10.0
18450,8.0
18451,7.0
18452,7.0
18453,9.0
18454,11.0
18455,15.0
18456,9.0
18457,10.0
18458,9.0
18459,9.0
18460,14.0
18461,12.0
18462,9.0
18463,10.0
18464,10.0
18465,12.0
18466,6.0
18467,11.0
18468,12.0
18469,10.0
18470,9.0
18471,11.0
18472,7.0
18473,12.0
18474,12.0
18475,7.0
18476,7.0
18477,11.0
18478,8.0
18479,12.0
18480,13.0
18481,16.0
18482,10.0
18483,8.0
18484,9.0
18485,11.0
18486,10.0
18487,7.0
18488,14.0
18489,5.0
18490,12.0
18491,6.0
18492,10.0
18493,7.0
18494,12.0
18495,7.0
18496,8.0
18497,5.0
18498,12.0
18499,8.0
18500,9.0
18501,11.0
18502,14.0
18503,5.0
18504,14.0
18505,5.0
18506,8.0
18507,9.0
18508,8.0
18509,10.0
18510,14.0
18511,13.0
18512,5.0
18513,6.0
18514,8.0
18515,9.0
18516,6.0
18517,10.0
18518,6.0
18519,13.0
18520,9.0
18521,9.0
18522,11.0
18523,7.0
18524,10.0
18525,8.0
18526,11.0
18527,6.0
18528,11.0
18529,8.0
18530,10.0
18531,11.0
18532,13.0
18533,8.0
18534,7.0
18535,10.0
18536,12.0
18537,10.0
18538,10.0
18539,9.0
18540,7.0
18541,6.0
18542,8.0
18543,11.0
18544,8.0
18545,16.0
18546,7.0
18547,11.0
18548,9.0
18549,11.0
18550,7.0
18551,14.0
18552,6.0
18553,6.0
18554,10.0
18555,11.0
18556,11.0
18557,12.0
18558,7.0
18559,11.0
18560,9.0
18561,12.0
18562,11.0
18563,12.0
18564,12.0
18565,9.0
18566,8.0
18567,9.0
18568,10.0
18569,12.0
18570,8.0
18571,11.0
18572,12.0
18573,12.0
18574,7.0
18575,14.0
18576,10.0
18577,9.0
18578,10.0
18579,7.0
18580,10.0
18581,10.0
18582,7.0
18583,9.0
18584,10.0
18585,8.0
18586,11.0
18587,10.0
18588,10.0
18589,9.0
18590,6.0
18591,16.0
18592,6.0
18593,10.0
18594,9.0
18595,7.0
18596,10.0
18597,10.0
18598,9.0
18599,9.0
18600,11.0
18601,9.0
18602,10.0
18603,7.0
18604,6.0
18605,10.0
18606,17.0
18607,6.0
18608,10.0
18609,6.0
18610,8.0
18611,11.0
18612,6.0
18613,10.0
18614,10.0
18615,9.0
18616,11.0
18617,14.0
18618,9.0
18619,7.0
18620,10.0
18621,12.0
18622,13.0
18623,10.0
18624,5.0
18625,7.0
18626,9.0
18627,13.0
18628,10.0
18629,10.0
18630,11.0
18631,11.0
18632,10.0
18633,12.0
18634,8.0
18635,7.0
18636,7.0
18637,9.0
18638,8.0
18639,17.0
18640,12.0
18641,9.0
18642,7.0
18643,9.0
18644,10.0
18645,6.0
18646,13.0
18647,8.0
18648,7.0
18649,9.0
18650,9.0
18651,13.0
18652,7.0
18653,8.0
18654,8.0
18655,11.0
18656,9.0
18657,10.0
18658,15.0
18659,10.0
18660,10.0
18661,10.0
18662,9.0
18663,10.0
18664,8.0
18665,13.0
18666,8.0
18667,7.0
18668,7.0
18669,6.0
18670,9.0
18671,10.0
18672,10.0
18673,9.0
18674,8.0
18675,9.0
18676,6.0
18677,11.0
18678,9.0
18679,10.0
18680,15.0
18681,13.0
18682,9.0
18683,10.0
18684,10.0
18685,11.0
18686,13.0
18687,10.0
18688,11.0
18689,8.0
18690,10.0
18691,10.0
18692,13.0
18693,11.0
18694,10.0
18695,14.0
18696,10.0
18697,12.0
18698,9.0
18699,9.0
18700,12.0
18701,12.0
18702,7.0
18703,10.0
18704,7.0
18705,8.0
18706,10.0
18707,5.0
18708,11.0
18709,14.0
18710,9.0
18711,8.0
18712,9.0
18713,9.0
18714,12.0
18715,11.0
18716,9.0
18717,8.0
18718,8.0
18719,10.0
18720,12.0
18721,8.0
18722,3.0
18723,11.0
18724,9.0
18725,12.0
18726,11.0
18727,7.0
18728,10.0
18729,10.0
18730,12.0
18731,11.0
18732,9.0
18733,13.0
18734,7.0
18735,10.0
18736,8.0
18737,6.0
18738,15.0
18739,16.0
18740,9.0
18741,6.0
18742,8.0
18743,11.0
18744,11.0
18745,16.0
18746,11.0
18747,10.0
18748,8.0
18749,8.0
18750,10.0
18751,9.0
18752,7.0
18753,10.0
18754,11.0
18755,11.0
18756,7.0
18757,10.0
18758,10.0
18759,14.0
18760,8.0
18761,8.0
18762,11.0
18763,9.0
18764,10.0
18765,9.0
18766,6.0
18767,4.0
18768,10.0
18769,11.0
18770,13.0
18771,10.0
18772,10.0
18773,10.0
18774,10.0
18775,9.0
18776,8.0
18777,9.0
18778,6.0
18779,10.0
18780,9.0
18781,11.0
18782,11.0
18783,9.0
18784,10.0
18785,7.0
18786,10.0
18787,6.0
18788,13.0
18789,4.0
18790,11.0
18791,7.0
18792,10.0
18793,10.0
18794,6.0
18795,8.0
18796,8.0
18797,8.0
18798,10.0
18799,9.0
18800,10.0
18801,10.0
18802,10.0
18803,12.0
18804,7.0
18805,7.0
18806,5.0
18807,7.0
18808,10.0
18809,8.0
18810,10.0
18811,8.0
18812,10.0
18813,9.0
18814,7.0
18815,8.0
18816,12.0
18817,7.0
18818,10.0
18819,9.0
18820,13.0
18821,10.0
18822,11.0
18823,13.0
18824,7.0
18825,11.0
18826,6.0
18827,10.0
18828,11.0
18829,9.0
18830,13.0
18831,7.0
18832,7.0
18833,12.0
18834,13.0
18835,10.0
18836,12.0
18837,6.0
18838,9.0
18839,11.0
18840,9.0
18841,7.0
18842,11.0
18843,9.0
18844,9.0
18845,6.0
18846,13.0
18847,10.0
18848,9.0
18849,8.0
18850,10.0
18851,7.0
18852,7.0
18853,9.0
18854,8.0
18855,13.0
18856,13.0
18857,7.0
18858,7.0
18859,8.0
18860,9.0
18861,9.0
18862,7.0
18863,11.0
18864,11.0
18865,7.0
18866,10.0
18867,11.0
18868,12.0
18869,8.0
18870,6.0
18871,9.0
18872,11.0
18873,7.0
18874,9.0
18875,10.0
18876,8.0
18877,9.0
18878,10.0
18879,18.0
18880,9.0
18881,7.0
18882,12.0
18883,13.0
18884,8.0
18885,8.0
18886,8.0
18887,11.0
18888,13.0
18889,12.0
18890,8.0
18891,9.0
18892,10.0
18893,11.0
18894,10.0
18895,8.0
18896,5.0
18897,8.0
18898,7.0
18899,13.0
18900,11.0
18901,13.0
18902,10.0
18903,9.0
18904,9.0
18905,11.0
18906,6.0
18907,10.0
18908,12.0
18909,10.0
18910,12.0
18911,11.0
18912,10.0
18913,13.0
18914,12.0
18915,10.0
18916,7.0
18917,14.0
18918,10.0
18919,5.0
18920,11.0
18921,12.0
18922,7.0
18923,9.0
18924,9.0
18925,9.0
18926,11.0
18927,9.0
18928,10.0
18929,9.0
18930,9.0
18931,10.0
18932,14.0
18933,12.0
18934,10.0
18935,7.0
18936,7.0
18937,8.0
18938,9.0
18939,5.0
18940,5.0
18941,13.0
18942,8.0
18943,6.0
18944,11.0
18945,8.0
18946,6.0
18947,7.0
18948,4.0
18949,11.0
18950,14.0
18951,8.0
18952,8.0
18953,10.0
18954,10.0
18955,7.0
18956,7.0
18957,14.0
18958,11.0
18959,11.0
18960,10.0
18961,6.0
18962,7.0
18963,6.0
18964,10.0
18965,9.0
18966,14.0
18967,10.0
18968,9.0
18969,10.0
18970,9.0
18971,11.0
18972,13.0
18973,7.0
18974,9.0
18975,10.0
18976,10.0
18977,7.0
18978,12.0
18979,4.0
18980,10.0
18981,10.0
18982,9.0
18983,8.0
18984,13.0
18985,7.0
18986,9.0
18987,8.0
18988,12.0
18989,11.0
18990,6.0
18991,8.0
18992,10.0
18993,15.0
18994,7.0
18995,12.0
18996,10.0
